,0,1,2,3,4,5
4478,convenience,1.13018498323935,2.03012810482696,2.36070742786650,1.30672280775332,0.36149581885060
4479,winterlicious,0.31269543464665,1.61509060554811,0.15907356669683,0.61484510311565,0.45884188308708
4480,differently,0.31269543464665,1.61509060554811,1.00707047325179,0.82459653669454,0.91768376617417
4481,slack,0.6253908692933,0.03012810482695,1.15907356669684,0.82459653669454,0.27530512985225
4482,not fall,0.6253908692933,0.68073519400953,0.0,0.23559901048415,0.5506102597045
4483,tostadas,0.6253908692933,0.0,0.44662795891022,0.61484510311565,0.82591538955675
4484,article,0.93808630393996,0.68073519400953,0.89325591782045,0.70679703145246,0.64237863632192
4485,adorn,0.0,0.0,0.15907356669683,0.23633347986191,0.82591538955675
4486,trio,1.64475815606911,1.44516560410580,1.74403606741800,1.43796734103157,1.87606899168036
4487,salsas,1.49275506262406,2.35205619971432,0.83714547180948,2.04368840191952,1.64160373804334
4488,mina,0.0,0.34036759700476,0.89325591782045,0.35339851572623,0.91768376617417
4489,ben,0.31269543464665,0.03012810482695,0.44662795891022,0.08433038641687,0.82591538955675
4490,refine,0.31269543464665,0.34036759700476,0.22331397945511,0.82459653669454,0.46103149240152
4491,maine,0.0,0.0,0.44662795891022,0.58899752621038,0.36707350646967
4492,bourbon,0.90779256190290,1.25252052616340,2.59203297397295,1.00186822622489,1.98040565149510
4493,steakhouses,0.6253908692933,1.25252052616340,1.15907356669684,0.08433038641687,0.36149581885060
4494,arcadia,0.6253908692933,0.68073519400953,0.89325591782045,0.37383700361185,0.5506102597045
4495,foie,0.31269543464665,1.44516560410580,2.88153959116794,2.12385875060351,3.33550061031766
4496,gras,0.31269543464665,1.25252052616340,2.69512646693706,2.30672280775332,3.39963094773737
4497,stun,1.13018498323935,1.44516560410580,0.15907356669683,0.70679703145246,0.94645831957176
4498,cellar,0.31269543464665,0.03012810482695,0.42210797253064,0.72176030703216,0.91768376617417
4499,ces,0.93808630393996,0.0,0.66994193836534,0.23559901048415,0.45884188308708
4500,master,0.31269543464665,0.34036759700476,0.44662795891022,0.91440538497455,0.80206841023658
4501,jason,0.93808630393996,0.0,0.44662795891022,0.70679703145246,1.07770285285001
4502,smith,0.0,0.0,0.64450039386708,0.82459653669454,0.25458061493408
4503,gm,0.6253908692933,0.44516560410580,0.22331397945511,0.47119802096831,0.36149581885060
4504,ancho,0.0,0.34036759700476,0.22331397945511,0.23559901048415,0.64237863632192
4505,duo,0.6253908692933,0.0,0.89325591782045,0.47119802096831,0.73414701293934
4506,fig,0.0,1.03012810482696,0.15907356669683,0.91440538497455,1.13910339751416
4507,parfait,0.0,0.0,0.42210797253064,0.49936788569571,0.13910339751416
4508,chilean,0.93808630393996,0.03012810482695,0.15907356669683,0.70679703145246,0.91768376617417
4509,glaze,0.32283006118174,0.76709369899316,2.36070742786650,1.82129598058307,2.25458061493409
4510,colorado,0.31269543464665,0.0,0.44662795891022,0.82459653669454,0.91768376617417
4511,countless,0.6253908692933,0.44516560410580,0.89325591782045,0.94239604193662,0.01357251543029
4512,vip,0.64475815606911,1.90459722274310,0.15907356669683,1.16233289841814,0.46103149240152
4513,grace,1.49275506262406,2.53262844535614,1.74403606741800,0.08433038641687,0.82591538955675
4514,burgatory,0.93808630393996,0.68073519400953,0.22331397945511,0.94239604193662,0.64237863632192
4515,wagyu,0.31269543464665,1.25252052616340,1.00707047325179,1.16233289841814,1.55414089679300
4516,elk,0.0,0.0,0.89325591782045,0.23559901048415,0.73414701293934
4517,fiance,1.32283006118175,1.76709369899316,1.29657709044678,1.49936788569571,1.46103149240152
4518,tin,0.32283006118174,0.0,0.15907356669683,0.58899752621038,0.64237863632192
4519,alcohol,2.57075757462533,2.76709369899316,3.12254769067173,3.00186822622490,2.22656623876449
4520,battle,0.31269543464665,0.03012810482695,0.15907356669683,0.23633347986191,0.45884188308708
4521,nutella,0.93808630393996,0.0,1.53758518995058,1.55826157474928,1.72406589823531
4522,taquitos,0.6253908692933,1.25252052616340,0.22331397945511,0.35339851572623,0.82591538955675
4523,not drink,1.64475815606911,0.76709369899316,0.15907356669683,0.58899752621038,0.09176837661741
4524,bitch,1.64475815606911,0.44516560410580,0.64450039386708,0.58899752621038,0.27530512985225
4525,sudden,0.90779256190290,0.34036759700476,0.89325591782045,0.47119802096831,0.18353675323483
4526,gonna,3.18081105630932,1.44516560410580,2.22946289458824,1.66929288713803,1.55414089679300
4527,whose,0.64475815606911,1.44516560410580,0.83714547180948,0.94239604193662,0.36149581885060
4528,buffett,0.64475815606911,0.03012810482695,0.22331397945511,0.58899752621038,0.82591538955675
4529,wax,0.31269543464665,0.34036759700476,0.0,0.35339851572623,0.82591538955675
4530,jessica,0.93808630393996,0.0,0.66994193836534,0.0,0.91768376617417
4531,oakland,0.0,0.68073519400953,0.42210797253064,0.72176030703216,0.73414701293934
4532,activities,0.93808630393996,0.34036759700476,0.89325591782045,0.47119802096831,0.36707350646967
4533,tzatziki,0.93808630393996,0.76709369899316,0.83714547180948,1.37383700361185,1.01357251543029
4534,flair,0.93808630393996,0.03012810482695,0.64450039386708,1.08433038641687,0.36707350646967
4535,potstickers,0.0,0.76709369899316,0.22331397945511,0.08433038641687,0.01357251543029
4536,hoover,0.0,0.0,0.22331397945511,0.35339851572623,0.5506102597045
4537,raise,2.49275506262406,2.03012810482696,2.08507298525307,2.12385875060351,2.33550061031766
4538,westin,0.31269543464665,0.44516560410580,0.44662795891022,0.23559901048415,0.91768376617417
4539,desk,3.64475815606910,2.03012810482696,2.22946289458824,0.82129598058307,0.13910339751416
4540,concierge,0.93808630393996,0.76709369899316,0.22331397945511,0.37383700361185,0.82591538955675
4541,firstly,0.93808630393996,1.44516560410580,0.42210797253064,0.70679703145246,0.27530512985225
4542,exaggeration,0.0,0.34036759700476,0.89325591782045,0.23559901048415,0.27530512985225
4543,fishy,1.90779256190291,2.69309311754939,1.92460831305982,1.37383700361185,0.91768376617417
4544,tolerance,0.31269543464665,0.34036759700476,0.66994193836534,0.47119802096831,0.18353675323483
4545,mart,0.6253908692933,0.68073519400953,0.0,0.47119802096831,0.36707350646967
4546,whether,3.02326977932284,3.35205619971431,2.64450039386709,2.86860169536143,2.78295958728888
4547,property,1.32283006118175,0.03012810482695,0.42210797253064,0.61484510311565,0.73414701293934
4548,sinatra,0.0,0.34036759700476,0.15907356669683,0.47119802096831,0.91768376617417
4549,encore,0.6253908692933,0.34036759700476,0.42210797253064,1.08433038641687,0.46103149240152
4550,mighty,0.31269543464665,0.34036759700476,0.15907356669683,0.35339851572623,0.13910339751416
4551,feat,0.31269543464665,0.34036759700476,0.0,0.23559901048415,0.5506102597045
4552,never mind,0.32283006118174,0.68073519400953,0.44662795891022,0.0,0.64237863632192
4553,osso,0.0,0.34036759700476,0.22331397945511,0.82459653669454,0.13910339751416
4554,bucco,0.0,0.0,0.22331397945511,0.35339851572623,0.73414701293934
4555,bolognese,0.0,0.34036759700476,0.42210797253064,0.82129598058307,0.80206841023658
4556,content,0.93808630393996,1.90459722274310,0.83714547180948,1.16233289841814,1.13910339751416
4557,smash,1.13018498323935,2.03012810482696,1.64450039386709,1.00186822622489,0.87606899168036
4558,whiskey,0.64475815606911,0.68073519400953,0.15907356669683,1.23633347986192,1.46103149240152
4559,liqueur,0.0,0.34036759700476,0.22331397945511,0.47119802096831,0.5506102597045
4560,smack,0.31269543464665,0.76709369899316,0.89325591782045,0.82459653669454,0.82591538955675
4561,families,1.49275506262406,0.03012810482695,2.22946289458824,1.66929288713803,1.64160373804334
4562,aggravate,0.32283006118174,0.44516560410580,0.0,0.35339851572623,0.09176837661741
4563,lobsters,0.32283006118174,0.44516560410580,0.42210797253064,0.58899752621038,0.45884188308708
4564,beside,2.02326977932284,1.61509060554811,1.42210797253064,1.00186822622489,0.55414089679300
4565,calm,1.49275506262406,0.44516560410580,0.89325591782045,0.82129598058307,1.01357251543029
4566,scar,1.64475815606911,0.76709369899316,1.15907356669684,1.00186822622489,0.36149581885060
4567,constructive,0.6253908692933,0.68073519400953,0.44662795891022,0.47119802096831,0.18353675323483
4568,lone,0.32283006118174,0.44516560410580,0.22331397945511,0.61484510311565,0.36707350646967
4569,repair,0.6253908692933,0.03012810482695,0.22331397945511,0.35339851572623,0.5506102597045
4570,mesquite,0.0,0.0,0.22331397945511,0.70679703145246,0.5506102597045
4571,thrive,0.64475815606911,0.44516560410580,0.22331397945511,0.0,0.5506102597045
4572,lish,0.0,0.0,0.44662795891022,0.58899752621038,0.64237863632192
4573,discourage,0.32283006118174,0.03012810482695,0.89325591782045,0.23559901048415,0.27530512985225
4574,cheesecakes,0.0,0.0,0.66994193836534,0.82459653669454,0.27530512985225
4575,decently,0.0,1.25252052616340,1.53758518995058,1.49936788569571,0.36149581885060
4576,magical,0.0,0.68073519400953,0.66994193836534,0.82129598058307,0.72406589823531
4577,denny,1.64475815606911,2.14560532224689,1.92460831305982,1.72176030703216,0.25458061493408
4578,highway,0.6253908692933,0.34036759700476,0.89325591782045,0.49936788569571,0.36707350646967
4579,teppanyaki,0.0,0.34036759700476,0.64450039386708,0.82459653669454,0.01357251543029
4580,farther,0.32283006118174,0.34036759700476,0.22331397945511,0.70679703145246,0.09176837661741
4581,bum,0.32283006118174,1.61509060554811,1.53758518995058,0.72176030703216,0.13910339751416
4582,portuguese,0.0,0.03012810482695,0.42210797253064,1.23633347986192,0.46103149240152
4583,northwest,0.31269543464665,0.34036759700476,0.15907356669683,0.70679703145246,0.5506102597045
4584,outer,0.6253908692933,0.03012810482695,0.64450039386708,0.94239604193662,0.91768376617417
4585,appearance,0.90779256190290,1.44516560410580,0.83714547180948,1.16233289841814,0.25458061493408
4586,crystal,0.64475815606911,0.03012810482695,0.44662795891022,0.35339851572623,0.5506102597045
4587,pepsi,0.90779256190290,1.03012810482696,1.15907356669684,0.94239604193662,0.18353675323483
4588,strategy,0.31269543464665,0.34036759700476,0.66994193836534,0.35339851572623,0.18353675323483
4589,dash,0.6253908692933,0.76709369899316,1.15907356669684,0.94239604193662,0.27530512985225
4590,hover,0.31269543464665,0.03012810482695,0.64450039386708,0.72176030703216,0.01357251543029
4591,childhood,0.31269543464665,0.44516560410580,0.22331397945511,0.23633347986191,0.36149581885060
4592,dammit,0.31269543464665,0.0,0.44662795891022,0.35339851572623,0.36707350646967
4593,rely,0.93808630393996,1.44516560410580,0.44662795891022,0.70679703145246,0.27530512985225
4594,power,2.22972065679027,2.14560532224689,0.64450039386708,1.16233289841814,1.41212189192057
4595,not enjoyable,0.90779256190290,0.03012810482695,0.22331397945511,0.23559901048415,0.09176837661741
4596,planet,1.13018498323935,1.03012810482696,1.29657709044678,1.23633347986192,0.87606899168036
4597,hollywood,0.90779256190290,0.03012810482695,1.00707047325179,1.16233289841814,0.36149581885060
4598,miracle,0.93808630393996,0.68073519400953,0.66994193836534,0.08433038641687,0.5506102597045
4599,holy,1.32283006118175,1.44516560410580,1.53758518995058,1.77238638010213,2.70388801629768
4600,danny,0.6253908692933,0.0,0.0,0.35339851572623,0.5506102597045
4601,alex,0.93808630393996,0.34036759700476,0.22331397945511,0.08433038641687,0.80206841023658
4602,liquor,0.64475815606911,1.44516560410580,1.42210797253064,1.66929288713803,1.30902839895647
4603,papaya,0.32283006118174,0.68073519400953,1.00707047325179,0.61484510311565,1.07770285285001
4604,larb,0.6253908692933,0.0,0.64450039386708,0.11779950524207,0.5506102597045
4605,yard,0.6253908692933,0.76709369899316,0.89325591782045,1.00186822622489,0.13910339751416
4606,moonshine,0.0,0.34036759700476,0.0,0.82459653669454,0.36707350646967
4607,dente,0.32283006118174,0.76709369899316,1.42210797253064,1.43796734103157,0.64160373804333
4608,outrageous,2.13018498323935,1.76709369899316,1.15907356669684,0.08433038641687,0.36707350646967
4609,justify,2.13018498323935,2.76709369899316,2.29657709044678,0.61484510311565,0.73414701293934
4610,stream,0.31269543464665,0.44516560410580,0.44662795891022,0.70679703145246,0.45884188308708
4611,nando,0.93808630393996,0.44516560410580,0.44662795891022,0.11779950524207,0.09176837661741
4612,creation,0.31269543464665,0.0,0.66994193836534,0.94239604193662,0.5506102597045
4613,toasty,0.0,0.34036759700476,0.0,0.23633347986191,0.5506102597045
4614,wer,0.32283006118174,0.03012810482695,0.42210797253064,0.23559901048415,0.91768376617417
4615,sterne,0.31269543464665,0.03012810482695,0.15907356669683,0.35339851572623,0.5506102597045
4616,spa,0.32283006118174,0.34036759700476,0.42210797253064,0.82459653669454,1.13910339751416
4617,g,2.22972065679027,2.53262844535614,3.22946289458824,2.49936788569571,2.28206135135620
4618,ste,0.31269543464665,1.03012810482696,1.42210797253064,0.23633347986191,0.91768376617417
4619,waren,3.02326977932284,2.76709369899316,2.88153959116794,1.23633347986192,1.59853501615145
4620,september,0.64475815606911,0.0,0.22331397945511,0.82459653669454,0.01357251543029
4621,chte,0.90779256190290,0.44516560410580,0.66994193836534,0.47119802096831,0.45884188308708
4622,ge,0.0,0.03012810482695,0.66994193836534,0.94239604193662,0.64237863632192
4623,besser,0.32283006118174,0.68073519400953,0.42210797253064,0.82459653669454,0.64237863632192
4624,geht,0.31269543464665,0.03012810482695,0.89325591782045,0.58899752621038,0.73414701293934
4625,vielen,0.0,0.03012810482695,0.44662795891022,0.70679703145246,0.73414701293934
4626,direkt,0.31269543464665,0.03012810482695,0.0,0.35339851572623,0.64237863632192
4627,genau,0.31269543464665,0.0,0.66994193836534,0.0,0.73414701293934
4628,gegen,0.6253908692933,0.34036759700476,0.44662795891022,0.35339851572623,0.36707350646967
4629,h,2.57075757462533,2.90459722274310,2.88153959116794,2.00186822622490,1.91169290141108
4630,chsten,0.0,0.0,0.22331397945511,0.0,0.91768376617417
4631,roller,0.31269543464665,0.68073519400953,0.44662795891022,0.58899752621038,0.27530512985225
4632,linq,0.6253908692933,0.34036759700476,0.22331397945511,0.58899752621038,0.91768376617417
4633,bis,0.32283006118174,0.03012810482695,0.83714547180948,0.47119802096831,0.80206841023658
4634,liegt,0.0,0.0,0.66994193836534,0.23559901048415,0.73414701293934
4635,auto,0.93808630393996,0.34036759700476,0.15907356669683,0.23559901048415,0.36707350646967
4636,tze,0.0,0.34036759700476,0.66994193836534,0.35339851572623,0.5506102597045
4637,ca,2.02326977932284,1.76709369899316,2.00707047325180,0.91440538497455,1.98040565149510
4638,klein,0.6253908692933,0.68073519400953,0.44662795891022,0.82459653669454,0.18353675323483
4639,unserer,0.0,0.03012810482695,0.66994193836534,0.11779950524207,0.27530512985225
4640,einfach,2.13018498323935,1.61509060554811,0.89325591782045,0.23633347986191,0.64160373804333
4641,richtig,0.64475815606911,0.34036759700476,0.22331397945511,0.58899752621038,0.36707350646967
4642,etwas,1.32283006118175,1.61509060554811,1.92460831305982,1.30672280775332,0.46103149240152
4643,wird,0.64475815606911,0.44516560410580,0.64450039386708,0.49936788569571,1.19799708656773
4644,bei,2.02326977932284,0.44516560410580,1.64450039386709,1.08433038641687,1.25458061493409
4645,freundliche,0.0,0.0,0.22331397945511,0.47119802096831,0.73414701293934
4646,besonders,0.6253908692933,0.34036759700476,0.66994193836534,0.82459653669454,0.45884188308708
4647,mitarbeiter,0.31269543464665,0.03012810482695,0.0,0.11779950524207,0.82591538955675
4648,ersten,0.0,0.34036759700476,0.66994193836534,0.47119802096831,0.27530512985225
4649,ob,0.90779256190290,0.76709369899316,1.83714547180948,0.47119802096831,0.5506102597045
4650,oder,2.02326977932284,1.03012810482696,1.42210797253064,1.00186822622489,0.87606899168036
4651,uhr,0.6253908692933,0.68073519400953,0.42210797253064,0.35339851572623,0.91768376617417
4652,cher,0.0,0.68073519400953,0.89325591782045,0.82459653669454,0.36707350646967
4653,nightly,0.0,0.68073519400953,0.22331397945511,0.35339851572623,0.01357251543029
4654,gab,0.64475815606911,0.68073519400953,0.42210797253064,0.08433038641687,0.01357251543029
4655,ab,0.6253908692933,0.34036759700476,0.44662795891022,0.58899752621038,0.45884188308708
4656,stunde,0.31269543464665,0.68073519400953,0.15907356669683,0.11779950524207,0.18353675323483
4657,bier,0.93808630393996,0.34036759700476,0.44662795891022,0.49936788569571,0.5506102597045
4658,wein,0.0,0.0,0.89325591782045,0.47119802096831,0.5506102597045
4659,andere,0.6253908692933,0.44516560410580,0.89325591782045,0.35339851572623,0.27530512985225
4660,kraft,0.32283006118174,0.68073519400953,0.22331397945511,0.11779950524207,0.18353675323483
4661,mrs,0.6253908692933,0.34036759700476,0.66994193836534,0.70679703145246,0.82591538955675
4662,hatte,1.90779256190291,0.76709369899316,1.15907356669684,0.82459653669454,0.25458061493408
4663,sauberkeit,0.0,0.03012810482695,0.44662795891022,0.47119802096831,0.45884188308708
4664,jeder,0.93808630393996,0.34036759700476,0.22331397945511,0.35339851572623,0.36707350646967
4665,wieder,1.49275506262406,0.68073519400953,1.74403606741800,1.16233289841814,1.07770285285001
4666,ins,0.64475815606911,1.25252052616340,0.42210797253064,0.82129598058307,1.41212189192057
4667,gehen,0.6253908692933,0.44516560410580,0.15907356669683,0.35339851572623,0.91768376617417
4668,einmal,0.32283006118174,0.68073519400953,0.44662795891022,0.23559901048415,0.36707350646967
4669,dieser,0.93808630393996,0.03012810482695,0.89325591782045,0.47119802096831,0.45884188308708
4670,conveniently,0.93808630393996,1.25252052616340,2.15907356669684,1.23633347986192,0.36149581885060
4671,krispy,0.0,0.76709369899316,0.66994193836534,0.23559901048415,0.5506102597045
4672,kreme,0.0,0.03012810482695,0.66994193836534,0.23559901048415,0.45884188308708
4673,albeit,0.32283006118174,1.03012810482696,1.92460831305982,1.30672280775332,0.91768376617417
4674,brian,0.93808630393996,0.0,0.89325591782045,0.47119802096831,0.91768376617417
4675,perspective,0.64475815606911,1.03012810482696,0.89325591782045,0.37383700361185,0.45884188308708
4676,starters,0.90779256190290,2.03012810482696,2.15907356669684,2.00186822622490,1.19799708656773
4677,overdo,0.93808630393996,2.03012810482696,1.29657709044678,0.72176030703216,0.25458061493408
4678,di,0.6253908692933,0.03012810482695,1.64450039386709,0.61484510311565,0.82591538955675
4679,linguine,0.93808630393996,0.68073519400953,0.64450039386708,0.72176030703216,0.91768376617417
4680,luscious,0.0,0.0,0.89325591782045,0.47119802096831,0.64237863632192
4681,attack,1.90779256190291,0.76709369899316,1.42210797253064,0.23633347986191,0.82591538955675
4682,neighbour,0.31269543464665,0.68073519400953,0.15907356669683,0.23633347986191,0.0
4683,v,0.64475815606911,1.61509060554811,2.15907356669684,1.23633347986192,1.72406589823531
4684,redeem,2.84639201723876,2.14560532224689,1.15907356669684,0.94239604193662,0.18353675323483
4685,mod,0.93808630393996,0.03012810482695,0.42210797253064,0.47119802096831,0.18353675323483
4686,mexico,1.13018498323935,1.90459722274310,0.83714547180948,1.08433038641687,1.41212189192057
4687,usa,0.32283006118174,0.0,0.44662795891022,0.47119802096831,0.64237863632192
4688,passion,0.32283006118174,0.03012810482695,0.64450039386708,0.72176030703216,1.46103149240152
4689,preparation,1.32283006118175,0.44516560410580,1.83714547180948,0.82129598058307,1.36149581885060
4690,stake,0.6253908692933,0.44516560410580,0.0,0.35339851572623,0.18353675323483
4691,refrigerator,0.32283006118174,0.03012810482695,0.89325591782045,0.23559901048415,0.18353675323483
4692,tequilas,0.93808630393996,0.03012810482695,0.22331397945511,0.35339851572623,0.5506102597045
4693,taqueria,0.6253908692933,0.03012810482695,0.44662795891022,0.0,0.27530512985225
4694,cora,0.0,0.34036759700476,0.44662795891022,0.37383700361185,0.0
4695,never ask,2.02326977932284,2.14560532224689,0.42210797253064,0.47119802096831,0.64237863632192
4696,not rude,0.93808630393996,0.68073519400953,0.66994193836534,0.47119802096831,0.18353675323483
4697,scale,0.64475815606911,0.03012810482695,2.48100166158421,1.30672280775332,0.80206841023658
4698,spiciness,0.6253908692933,1.03012810482696,2.00707047325180,1.43796734103157,0.46103149240152
4699,advance,2.32283006118175,2.61509060554811,1.29657709044678,1.16233289841814,2.04599399312268
4700,dancers,0.93808630393996,0.34036759700476,0.89325591782045,0.23633347986191,0.64237863632192
4701,shiny,0.93808630393996,0.44516560410580,0.66994193836534,0.70679703145246,0.36707350646967
4702,background,0.64475815606911,0.76709369899316,1.29657709044678,1.72176030703216,1.01357251543029
4703,rope,0.6253908692933,0.34036759700476,0.44662795891022,0.35339851572623,0.27530512985225
4704,bouncer,0.6253908692933,1.03012810482696,0.15907356669683,0.47119802096831,0.09176837661741
4705,porch,0.0,0.03012810482695,0.66994193836534,0.23633347986191,0.64237863632192
4706,unimpressed,0.64475815606911,2.14560532224689,0.83714547180948,0.11779950524207,0.18353675323483
4707,concepts,0.0,0.68073519400953,0.15907356669683,0.35339851572623,0.36707350646967
4708,beignets,0.0,0.34036759700476,1.74403606741800,0.61484510311565,0.46103149240152
4709,accomodate,0.0,0.68073519400953,0.15907356669683,0.70679703145246,0.27530512985225
4710,depth,0.64475815606911,0.44516560410580,0.64450039386708,0.49936788569571,0.13910339751416
4711,never taste,0.32283006118174,0.03012810482695,0.66994193836534,0.70679703145246,0.91768376617417
4712,metro,0.93808630393996,1.03012810482696,0.22331397945511,0.08433038641687,0.46103149240152
4713,tempt,0.93808630393996,0.76709369899316,1.15907356669684,1.82129598058307,1.68342391373796
4714,daniel,0.31269543464665,0.0,0.22331397945511,0.11779950524207,0.82591538955675
4715,knowledge,1.13018498323935,2.25252052616341,0.64450039386708,1.08433038641687,1.30902839895647
4716,inspire,0.32283006118174,1.90459722274310,2.08507298525307,2.00186822622490,1.98040565149510
4717,swear,2.90779256190291,2.14560532224689,1.64450039386709,1.43796734103157,1.41212189192057
4718,ppl,1.13018498323935,1.25252052616340,1.29657709044678,1.23633347986192,0.01357251543029
4719,ramsay,1.64475815606911,0.03012810482695,2.00707047325180,0.72176030703216,0.13910339751416
4720,viva,0.0,0.03012810482695,0.89325591782045,0.49936788569571,0.80206841023658
4721,flank,0.6253908692933,0.34036759700476,0.15907356669683,0.82129598058307,0.01357251543029
4722,annual,0.93808630393996,0.68073519400953,0.44662795891022,0.35339851572623,0.73414701293934
4723,gluttony,0.0,0.68073519400953,0.15907356669683,0.82459653669454,0.64237863632192
4724,guard,1.49275506262406,0.03012810482695,0.66994193836534,0.82459653669454,0.45884188308708
4725,tenderness,0.0,0.34036759700476,0.89325591782045,0.82459653669454,0.45884188308708
4726,alongside,0.6253908692933,0.34036759700476,0.66994193836534,0.08433038641687,0.5506102597045
4727,ceiling,0.93808630393996,2.03012810482696,1.83714547180948,1.77238638010213,0.94645831957176
4728,drastically,0.93808630393996,0.34036759700476,0.89325591782045,0.70679703145246,0.09176837661741
4729,not seem,1.32283006118175,2.25252052616341,1.53758518995058,0.58899752621038,0.27530512985225
4730,not change,0.64475815606911,0.34036759700476,0.89325591782045,0.35339851572623,0.36707350646967
4731,sales,0.32283006118174,0.44516560410580,0.83714547180948,0.82459653669454,0.45884188308708
4732,tune,0.90779256190290,1.03012810482696,0.15907356669683,1.00186822622489,1.01357251543029
4733,pints,0.0,0.44516560410580,0.83714547180948,1.08433038641687,0.01357251543029
4734,doesnt,1.13018498323935,1.44516560410580,0.66994193836534,0.23633347986191,0.82591538955675
4735,peppermill,0.0,0.0,0.89325591782045,0.47119802096831,0.45884188308708
4736,neon,0.0,0.68073519400953,0.83714547180948,0.08433038641687,0.91768376617417
4737,caprese,0.31269543464665,1.03012810482696,1.29657709044678,0.23633347986191,1.01357251543029
4738,ness,0.0,0.76709369899316,0.66994193836534,0.61484510311565,0.45884188308708
4739,thicken,0.6253908692933,1.03012810482696,0.22331397945511,0.23559901048415,0.18353675323483
4740,slushy,0.0,0.34036759700476,0.66994193836534,0.35339851572623,0.5506102597045
4741,carmelized,0.0,0.0,0.44662795891022,0.70679703145246,0.27530512985225
4742,chimichurri,0.31269543464665,0.34036759700476,0.66994193836534,0.47119802096831,0.36149581885060
4743,individual,0.90779256190290,1.90459722274310,2.08507298525307,1.55826157474928,1.59853501615145
4744,mellow,0.93808630393996,0.44516560410580,0.42210797253064,0.61484510311565,0.25458061493408
4745,monthly,0.0,0.0,0.0,0.35339851572623,0.82591538955675
4746,russian,0.90779256190290,0.44516560410580,0.15907356669683,0.35339851572623,0.91768376617417
4747,join,1.90779256190291,1.25252052616340,1.42210797253064,1.66929288713803,1.41212189192057
4748,reward,1.78226167981904,0.68073519400953,0.64450039386708,1.37383700361185,1.19799708656773
4749,prize,0.6253908692933,0.34036759700476,0.22331397945511,0.70679703145246,0.5506102597045
4750,summary,0.90779256190290,1.76709369899316,1.74403606741800,0.94239604193662,0.18353675323483
4751,filler,0.93808630393996,0.76709369899316,0.42210797253064,0.94239604193662,0.64237863632192
4752,jelly,0.32283006118174,1.44516560410580,1.92460831305982,1.43796734103157,0.80206841023658
4753,nutty,0.31269543464665,0.03012810482695,0.44662795891022,0.37383700361185,0.5506102597045
4754,tendon,0.6253908692933,0.03012810482695,0.89325591782045,0.82459653669454,0.36707350646967
4755,unsatisfied,0.64475815606911,0.76709369899316,0.42210797253064,0.35339851572623,0.18353675323483
4756,butterscotch,0.0,0.03012810482695,0.89325591782045,0.35339851572623,0.18353675323483
4757,brenner,0.0,0.34036759700476,0.22331397945511,0.23559901048415,0.5506102597045
4758,yonge,0.32283006118174,1.61509060554811,0.42210797253064,1.30672280775332,0.36149581885060
4759,lentils,0.0,0.68073519400953,0.89325591782045,0.58899752621038,0.64237863632192
4760,ugly,0.64475815606911,1.90459722274310,0.66994193836534,0.58899752621038,0.64237863632192
4761,elements,0.31269543464665,0.68073519400953,0.15907356669683,0.47119802096831,0.01357251543029
4762,attendant,1.32283006118175,0.03012810482695,0.44662795891022,0.82459653669454,0.27530512985225
4763,shut,2.22972065679027,1.90459722274310,0.42210797253064,0.94239604193662,0.01357251543029
4764,ache,1.32283006118175,0.76709369899316,0.44662795891022,0.70679703145246,0.09176837661741
4765,network,0.90779256190290,1.25252052616340,0.83714547180948,0.49936788569571,0.25458061493408
4766,paradise,1.49275506262406,1.03012810482696,1.00707047325179,1.16233289841814,0.55414089679300
4767,not pay,2.57075757462533,1.61509060554811,0.42210797253064,0.82459653669454,0.45884188308708
4768,notable,0.31269543464665,0.68073519400953,0.66994193836534,0.94239604193662,0.09176837661741
4769,breadsticks,1.49275506262406,0.68073519400953,2.22946289458824,0.37383700361185,0.55414089679300
4770,glorious,0.31269543464665,0.03012810482695,0.42210797253064,0.47119802096831,0.25458061493408
4771,strict,0.6253908692933,0.34036759700476,0.66994193836534,0.58899752621038,0.36707350646967
4772,bao,0.6253908692933,1.90459722274310,1.74403606741800,1.82129598058307,0.64160373804333
4773,deconstruct,0.93808630393996,0.0,0.66994193836534,0.47119802096831,0.5506102597045
4774,assemble,0.6253908692933,0.03012810482695,0.89325591782045,0.82459653669454,0.27530512985225
4775,overpower,0.90779256190290,2.14560532224689,2.64450039386709,2.08433038641687,1.94645831957176
4776,ease,0.6253908692933,0.03012810482695,0.64450039386708,0.72176030703216,0.82591538955675
4777,luna,0.0,0.0,0.0,0.58899752621038,0.82591538955675
4778,ounces,0.32283006118174,0.68073519400953,0.66994193836534,0.94239604193662,0.18353675323483
4779,favorable,0.0,0.44516560410580,0.15907356669683,0.47119802096831,0.36707350646967
4780,grassroots,0.0,0.0,0.0,0.47119802096831,0.64237863632192
4781,aloha,0.93808630393996,0.34036759700476,0.42210797253064,0.49936788569571,0.73414701293934
4782,kalua,0.0,0.34036759700476,0.89325591782045,0.35339851572623,0.13910339751416
4783,aria,1.64475815606911,2.25252052616341,0.42210797253064,1.30672280775332,0.46103149240152
4784,descent,0.6253908692933,0.76709369899316,0.64450039386708,0.58899752621038,0.36707350646967
4785,doughnuts,0.0,0.68073519400953,1.42210797253064,0.23633347986191,0.87606899168036
4786,forgive,0.90779256190290,0.76709369899316,1.64450039386709,0.49936788569571,0.73414701293934
4787,mastro,0.0,0.0,0.66994193836534,0.35339851572623,0.73414701293934
