,0
19097,2
19098,5
19099,3
19100,1
19101,2
19102,9
19103,1
19104,1
19105,2
19106,2
19107,1
19108,1
19109,3
19110,4
19111,3
19112,11
19113,4
19114,1
19115,9
19116,2
19117,1
19118,1
19119,5
19120,4
19121,3
19122,1
19123,2
19124,6
19125,1
19126,2
19127,12
19128,3
19129,1
19130,2
19131,1
19132,6
19133,2
19134,1
19135,1
19136,4
19137,1
19138,7
19139,1
19140,15
19141,10
19142,1
19143,1
19144,1
19145,6
19146,12
19147,10
19148,3
19149,4
19150,2
19151,11
19152,1
19153,2
19154,1
19155,1
19156,1
19157,1
19158,2
19159,2
19160,1
19161,1
19162,3
19163,18
19164,4
19165,2
19166,1
19167,1
19168,7
19169,1
19170,7
19171,1
19172,1
19173,1
19174,1
19175,8
19176,4
19177,10
19178,1
19179,1
19180,4
19181,8
19182,2
19183,1
19184,10
19185,3
19186,3
19187,7
19188,19
19189,7
19190,1
19191,2
19192,4
19193,3
19194,2
19195,1
19196,1
19197,2
19198,3
19199,3
19200,4
19201,1
19202,1
19203,4
19204,4
19205,4
19206,1
19207,1
19208,1
19209,3
19210,1
19211,2
19212,3
19213,7
19214,7
19215,3
19216,1
19217,2
19218,1
19219,5
19220,4
19221,2
19222,19
19223,4
19224,1
19225,8
19226,3
19227,4
19228,1
19229,1
19230,1
19231,1
19232,9
19233,8
19234,2
19235,4
19236,1
19237,6
19238,10
19239,17
19240,1
19241,2
19242,1
19243,2
19244,1
19245,9
19246,3
19247,3
19248,1
19249,4
19250,2
19251,10
19252,5
19253,1
19254,2
19255,1
19256,3
19257,1
19258,1
19259,12
19260,4
19261,1
19262,13
19263,15
19264,1
19265,4
19266,1
19267,5
19268,2
19269,1
19270,1
19271,1
19272,1
19273,1
19274,6
19275,5
19276,2
19277,2
19278,1
19279,2
19280,4
19281,8
19282,4
19283,1
19284,6
19285,1
19286,2
19287,3
19288,1
19289,1
19290,1
19291,2
19292,4
19293,2
19294,1
19295,3
19296,14
19297,3
19298,1
19299,5
19300,6
19301,7
19302,6
19303,13
19304,4
19305,5
19306,2
19307,1
19308,1
19309,14
19310,1
19311,2
19312,2
19313,1
19314,11
19315,4
19316,2
19317,2
19318,1
19319,1
19320,2
19321,3
19322,1
19323,1
19324,2
19325,5
19326,1
19327,9
19328,7
19329,1
19330,1
19331,16
19332,2
19333,5
19334,1
19335,4
19336,1
19337,1
19338,5
19339,2
19340,1
19341,7
19342,6
19343,1
19344,1
19345,2
19346,3
19347,8
19348,13
19349,3
19350,1
19351,1
19352,2
19353,1
19354,5
19355,4
19356,2
19357,1
19358,1
19359,2
19360,1
19361,7
19362,1
19363,2
19364,2
19365,1
19366,4
19367,4
19368,1
19369,1
19370,3
19371,3
19372,8
19373,3
19374,2
19375,8
19376,3
19377,2
19378,1
19379,2
19380,1
19381,1
19382,2
19383,5
19384,4
19385,1
19386,1
19387,1
19388,1
19389,1
19390,10
19391,3
19392,3
19393,4
19394,11
19395,1
19396,1
19397,1
19398,3
19399,1
19400,2
19401,1
19402,5
19403,4
19404,1
19405,1
19406,1
19407,1
19408,1
19409,2
19410,1
19411,3
19412,5
19413,6
19414,8
19415,15
19416,3
19417,1
19418,1
19419,3
19420,2
19421,3
19422,12
19423,8
19424,1
19425,1
19426,3
19427,12
19428,2
19429,8
19430,1
19431,1
19432,5
19433,8
19434,3
19435,2
19436,1
19437,3
19438,5
19439,1
19440,5
19441,1
19442,1
19443,1
19444,1
19445,1
19446,4
19447,2
19448,1
19449,8
19450,1
19451,1
19452,12
19453,5
19454,1
19455,3
19456,1
19457,5
19458,9
19459,2
19460,2
19461,3
19462,2
19463,1
19464,1
19465,1
19466,4
19467,3
19468,1
19469,21
19470,1
19471,1
19472,2
19473,6
19474,1
19475,9
19476,3
19477,4
19478,3
19479,7
19480,2
19481,1
19482,2
19483,5
19484,2
19485,1
19486,1
19487,2
19488,3
19489,3
19490,2
19491,1
19492,1
19493,1
19494,1
19495,1
19496,1
19497,4
19498,9
19499,6
19500,38
19501,12
19502,5
19503,1
19504,1
19505,5
19506,3
19507,2
19508,5
19509,2
19510,2
19511,5
19512,2
19513,1
19514,3
19515,1
19516,1
19517,1
19518,1
19519,1
19520,3
19521,1
19522,3
19523,15
19524,3
19525,1
19526,1
19527,1
19528,2
19529,1
19530,2
19531,1
19532,2
19533,2
19534,2
19535,1
19536,4
19537,1
19538,1
19539,3
19540,4
19541,2
19542,4
19543,1
19544,1
19545,2
19546,2
19547,3
19548,9
19549,2
19550,1
19551,1
19552,1
19553,2
19554,4
19555,1
19556,1
19557,2
19558,1
19559,1
19560,1
19561,1
19562,4
19563,4
19564,1
19565,1
19566,5
19567,2
19568,2
19569,5
19570,2
19571,1
19572,1
19573,3
19574,2
19575,1
19576,1
19577,3
19578,1
19579,1
19580,3
19581,2
19582,1
19583,1
19584,5
19585,1
19586,8
19587,2
19588,1
19589,3
19590,2
19591,7
19592,2
19593,3
19594,6
19595,1
19596,1
19597,9
19598,6
19599,8
19600,3
19601,4
19602,2
19603,1
19604,6
19605,2
19606,2
19607,4
19608,7
19609,6
19610,2
19611,2
19612,4
19613,3
19614,2
19615,2
19616,2
19617,2
19618,2
19619,5
19620,2
19621,2
19622,10
19623,2
19624,2
19625,2
19626,2
19627,6
19628,2
19629,31
19630,2
19631,3
19632,1
19633,8
19634,8
19635,1
19636,10
19637,10
19638,5
19639,6
19640,10
19641,4
19642,4
19643,10
19644,1
19645,1
19646,1
19647,4
19648,6
19649,3
19650,12
19651,10
19652,1
19653,1
19654,3
19655,1
19656,10
19657,4
19658,15
19659,13
19660,1
19661,1
19662,1
19663,3
19664,1
19665,6
19666,1
19667,1
19668,1
19669,3
19670,3
19671,3
19672,3
19673,2
19674,9
19675,2
19676,1
19677,2
19678,1
19679,11
19680,1
19681,1
19682,5
19683,1
19684,4
19685,6
19686,3
19687,1
19688,3
19689,1
19690,2
19691,1
19692,6
19693,2
19694,1
19695,11
19696,13
19697,8
19698,1
19699,3
19700,1
19701,1
19702,1
19703,3
19704,1
19705,1
19706,2
19707,1
19708,12
19709,2
19710,1
19711,1
19712,1
19713,8
19714,2
19715,1
19716,1
19717,5
19718,4
19719,2
19720,3
19721,1
19722,2
19723,2
19724,9
19725,1
19726,1
19727,2
19728,7
19729,4
19730,17
19731,1
19732,2
19733,1
19734,5
19735,13
19736,6
19737,2
19738,3
19739,1
19740,1
19741,1
19742,3
19743,2
19744,3
19745,2
19746,7
19747,1
19748,3
19749,6
19750,2
19751,1
19752,1
19753,1
19754,4
19755,1
19756,1
19757,7
19758,1
19759,2
19760,3
19761,2
19762,1
19763,2
19764,1
19765,2
19766,3
19767,2
19768,2
19769,1
19770,1
19771,2
19772,5
19773,1
19774,4
19775,4
19776,6
19777,4
19778,4
19779,2
19780,1
19781,4
19782,2
19783,10
19784,2
19785,1
19786,2
19787,4
19788,11
19789,5
19790,5
19791,1
19792,1
19793,1
19794,4
19795,2
19796,2
19797,1
19798,3
19799,1
19800,1
19801,3
19802,1
19803,1
19804,3
19805,9
19806,1
19807,8
19808,2
19809,6
19810,1
19811,1
19812,1
19813,3
19814,5
19815,15
19816,1
19817,1
19818,1
19819,6
19820,6
19821,7
19822,2
19823,4
19824,4
19825,12
19826,3
19827,3
19828,6
19829,2
19830,10
19831,1
19832,1
19833,3
19834,5
19835,3
19836,3
19837,2
19838,1
19839,1
19840,1
19841,9
19842,1
19843,1
19844,1
19845,3
19846,24
19847,2
19848,2
19849,9
19850,2
19851,3
19852,5
19853,1
19854,3
19855,3
19856,1
19857,1
19858,8
19859,3
19860,1
19861,1
19862,1
19863,1
19864,2
19865,4
19866,2
19867,1
19868,1
19869,1
19870,3
19871,1
19872,2
19873,1
19874,3
19875,1
19876,1
19877,4
19878,3
19879,1
19880,1
19881,2
19882,10
19883,1
19884,1
19885,1
19886,1
19887,1
19888,3
19889,3
19890,1
19891,7
19892,2
19893,6
19894,1
19895,3
19896,1
19897,3
19898,2
19899,1
19900,6
19901,3
19902,3
19903,4
19904,2
19905,1
19906,11
19907,1
19908,2
19909,1
19910,4
19911,7
19912,1
19913,2
19914,3
19915,1
19916,3
19917,1
19918,4
19919,3
19920,1
19921,1
19922,1
19923,3
19924,1
19925,1
19926,5
19927,2
19928,4
19929,4
19930,3
19931,6
19932,1
19933,3
19934,1
19935,4
19936,1
19937,1
19938,4
19939,4
19940,1
19941,4
19942,1
19943,1
19944,2
19945,1
19946,2
19947,4
19948,4
19949,4
19950,2
19951,3
19952,8
19953,15
19954,2
19955,1
19956,6
19957,4
19958,1
19959,5
19960,9
19961,2
19962,1
19963,2
19964,2
19965,9
19966,2
19967,2
19968,1
19969,2
19970,3
19971,4
19972,1
19973,5
19974,4
19975,1
19976,2
19977,8
19978,1
19979,4
19980,2
19981,3
19982,1
19983,4
19984,1
19985,6
19986,1
19987,1
19988,16
19989,11
19990,3
19991,9
19992,1
19993,1
19994,1
19995,1
19996,1
19997,1
19998,10
19999,2
20000,1
20001,2
20002,2
20003,1
20004,1
20005,7
20006,1
20007,1
20008,3
20009,2
20010,1
20011,1
20012,2
20013,7
20014,1
20015,1
20016,5
20017,4
20018,1
20019,2
20020,1
20021,2
20022,1
20023,4
20024,4
20025,1
20026,4
20027,4
20028,3
20029,2
20030,1
20031,1
20032,1
20033,1
20034,9
20035,4
20036,3
20037,1
20038,4
20039,3
20040,1
20041,6
20042,2
20043,1
20044,2
20045,1
20046,2
20047,1
20048,2
20049,1
20050,1
20051,4
20052,1
20053,2
20054,2
20055,4
20056,10
20057,7
20058,1
20059,1
20060,1
20061,1
20062,2
20063,6
20064,11
20065,1
20066,4
20067,2
20068,9
20069,4
20070,3
20071,4
20072,1
20073,1
20074,1
20075,1
20076,5
20077,4
20078,1
20079,2
20080,1
20081,10
20082,3
20083,1
20084,4
20085,1
20086,2
20087,2
20088,1
20089,2
20090,1
20091,5
20092,1
20093,2
20094,1
20095,4
20096,4
20097,1
20098,1
20099,5
20100,1
20101,1
20102,6
20103,1
20104,7
20105,1
20106,2
20107,4
20108,2
20109,1
20110,1
20111,1
20112,2
20113,2
20114,3
20115,1
20116,2
20117,4
20118,3
20119,1
20120,6
20121,6
20122,6
20123,1
20124,1
20125,2
20126,2
20127,2
20128,3
20129,1
20130,1
20131,1
20132,12
20133,1
20134,2
20135,2
20136,4
20137,3
20138,3
20139,1
20140,1
20141,2
20142,1
20143,1
20144,1
20145,1
20146,1
20147,1
20148,3
20149,6
20150,3
20151,6
20152,1
20153,1
20154,1
20155,1
20156,1
20157,1
20158,2
20159,2
20160,12
20161,1
20162,1
20163,1
20164,1
20165,1
20166,1
20167,1
20168,2
20169,3
20170,1
20171,4
20172,3
20173,1
20174,25
20175,1
20176,2
20177,1
20178,1
20179,9
20180,2
20181,7
20182,3
20183,1
20184,6
20185,3
20186,5
20187,2
20188,23
20189,6
20190,5
20191,1
20192,8
20193,5
20194,1
20195,1
20196,2
20197,2
20198,4
20199,6
20200,4
20201,1
20202,11
20203,17
20204,22
20205,1
20206,1
20207,4
20208,3
20209,16
20210,1
20211,9
20212,1
20213,9
20214,1
20215,1
20216,1
20217,1
20218,2
20219,2
20220,3
20221,4
20222,1
20223,2
20224,4
20225,3
20226,2
20227,1
20228,8
20229,5
20230,4
20231,21
20232,1
20233,1
20234,6
20235,9
20236,6
20237,2
20238,4
20239,2
20240,2
20241,2
20242,10
20243,1
20244,8
20245,9
20246,6
20247,1
20248,1
20249,4
20250,7
20251,9
20252,3
20253,5
20254,2
20255,5
20256,6
20257,3
20258,1
20259,1
20260,4
20261,1
20262,1
20263,1
20264,1
20265,21
20266,3
20267,1
20268,1
20269,4
20270,7
20271,1
20272,3
20273,7
20274,8
20275,11
20276,1
20277,1
20278,1
20279,1
20280,5
20281,11
20282,1
20283,4
20284,1
20285,2
20286,5
20287,1
20288,1
20289,10
20290,11
20291,1
20292,4
20293,1
20294,1
20295,11
20296,12
20297,10
20298,1
20299,8
20300,1
20301,1
20302,2
20303,2
20304,2
20305,1
20306,1
20307,1
20308,4
20309,2
20310,4
20311,1
20312,1
20313,3
20314,1
20315,3
20316,1
20317,1
20318,7
20319,1
20320,1
20321,1
20322,1
20323,2
20324,3
20325,14
20326,1
20327,1
20328,6
20329,2
20330,3
20331,3
20332,3
20333,1
20334,4
20335,2
20336,2
20337,1
20338,1
20339,1
20340,1
20341,14
20342,1
20343,12
20344,3
20345,10
20346,7
20347,1
20348,1
20349,1
20350,1
20351,14
20352,3
20353,2
20354,1
20355,1
20356,1
20357,1
20358,1
20359,2
20360,1
20361,27
20362,1
20363,8
20364,1
20365,1
20366,2
20367,7
20368,2
20369,1
20370,1
20371,3
20372,2
20373,4
20374,4
20375,2
20376,1
20377,1
20378,1
20379,3
20380,2
20381,1
20382,2
20383,1
20384,4
20385,8
20386,7
20387,9
20388,1
20389,1
20390,2
20391,4
20392,2
20393,1
20394,1
20395,1
20396,1
20397,3
20398,2
20399,1
20400,9
20401,4
20402,1
20403,1
20404,1
20405,2
20406,8
20407,1
20408,6
20409,3
20410,1
20411,3
20412,2
20413,4
20414,13
20415,2
20416,8
20417,1
20418,5
20419,1
20420,1
20421,15
20422,1
20423,8
20424,3
20425,1
20426,1
20427,1
20428,1
20429,2
20430,1
20431,1
20432,2
20433,2
20434,1
20435,13
20436,11
20437,1
20438,1
20439,7
20440,1
20441,3
20442,6
20443,1
20444,1
20445,16
20446,4
20447,2
20448,2
20449,2
20450,6
20451,1
20452,3
20453,2
20454,1
20455,1
20456,8
20457,11
20458,3
20459,9
20460,3
20461,6
20462,4
20463,1
20464,1
20465,1
20466,1
20467,1
20468,1
20469,1
20470,3
20471,2
20472,2
20473,1
20474,1
20475,4
20476,1
20477,1
20478,3
20479,1
20480,4
20481,1
20482,1
20483,2
20484,1
20485,16
20486,2
20487,1
20488,1
20489,2
20490,2
20491,2
20492,5
20493,1
20494,4
20495,6
20496,1
20497,4
20498,10
20499,7
20500,3
20501,2
20502,1
20503,7
20504,2
20505,8
20506,2
20507,1
20508,6
20509,1
20510,2
20511,6
20512,5
20513,1
20514,1
20515,1
20516,1
20517,3
20518,4
20519,2
20520,1
20521,1
20522,5
20523,2
20524,4
20525,7
20526,3
20527,1
20528,2
20529,2
20530,2
20531,1
20532,1
20533,3
20534,1
20535,6
20536,1
20537,2
20538,1
20539,6
20540,1
20541,2
20542,1
20543,1
20544,1
20545,1
20546,5
20547,7
20548,2
20549,2
20550,1
20551,7
20552,1
20553,1
20554,1
20555,1
20556,1
20557,2
20558,2
20559,1
20560,1
20561,2
20562,2
20563,1
20564,2
20565,3
20566,5
20567,1
20568,4
20569,3
20570,1
20571,13
20572,3
20573,6
20574,2
20575,2
20576,6
20577,1
20578,2
20579,1
20580,3
20581,1
20582,8
20583,3
20584,9
20585,9
20586,2
20587,5
20588,3
20589,1
20590,4
20591,3
20592,1
20593,1
20594,1
20595,1
20596,4
20597,1
20598,9
20599,1
20600,4
20601,20
20602,2
20603,11
20604,1
20605,3
20606,1
20607,3
20608,1
20609,2
20610,5
20611,1
20612,6
20613,4
20614,1
20615,1
20616,4
20617,10
20618,1
20619,4
20620,13
20621,7
20622,4
20623,1
20624,4
20625,6
20626,1
20627,9
20628,1
20629,1
20630,1
20631,1
20632,1
20633,3
20634,1
20635,8
20636,1
20637,5
20638,3
20639,1
20640,1
20641,1
20642,2
20643,7
20644,3
20645,1
20646,1
20647,1
20648,2
20649,5
20650,1
20651,4
20652,2
20653,6
20654,12
20655,9
20656,1
20657,1
20658,10
20659,2
20660,2
20661,2
20662,10
20663,1
20664,8
20665,2
20666,2
20667,2
20668,2
20669,2
20670,2
20671,2
20672,2
20673,1
20674,2
20675,2
20676,2
20677,2
20678,2
20679,2
20680,2
20681,2
20682,2
20683,1
20684,7
20685,6
20686,2
20687,2
20688,6
20689,2
20690,2
20691,2
20692,2
20693,2
20694,2
20695,2
20696,1
20697,1
20698,1
20699,4
20700,1
20701,1
20702,2
20703,2
20704,2
20705,1
20706,2
20707,1
20708,1
20709,1
20710,3
20711,5
20712,3
20713,5
20714,1
20715,1
20716,2
20717,1
20718,1
20719,1
20720,6
20721,3
20722,1
20723,1
20724,1
20725,1
20726,1
20727,6
20728,2
20729,5
20730,1
20731,3
20732,2
20733,1
20734,6
20735,13
20736,1
20737,14
20738,3
20739,1
20740,2
20741,1
20742,2
20743,1
20744,7
20745,1
20746,1
20747,1
20748,2
20749,1
20750,2
20751,3
20752,1
20753,2
20754,1
20755,2
20756,2
20757,3
20758,4
20759,2
20760,1
20761,6
20762,1
20763,1
20764,2
20765,7
20766,3
20767,1
20768,2
20769,4
20770,5
20771,1
20772,3
20773,1
20774,1
20775,1
20776,5
20777,3
20778,1
20779,1
20780,8
20781,1
20782,2
20783,2
20784,2
20785,2
20786,2
20787,1
20788,2
20789,1
20790,2
20791,1
20792,1
20793,2
20794,1
20795,2
20796,2
20797,1
20798,1
20799,2
20800,2
20801,2
20802,1
20803,1
20804,2
20805,1
20806,1
20807,3
20808,1
20809,3
20810,1
20811,1
20812,13
20813,3
20814,1
20815,2
20816,2
20817,2
20818,2
20819,1
20820,1
20821,1
20822,4
20823,1
20824,2
20825,6
20826,5
20827,2
20828,2
20829,1
20830,3
20831,3
20832,4
20833,1
20834,6
20835,1
20836,1
20837,1
20838,3
20839,1
20840,1
20841,1
20842,1
20843,2
20844,1
20845,1
20846,5
20847,8
20848,1
20849,3
20850,1
20851,3
20852,2
20853,19
20854,1
20855,4
20856,3
20857,1
20858,7
20859,3
20860,2
20861,2
20862,1
20863,4
20864,7
20865,1
20866,1
20867,1
20868,4
20869,1
20870,2
20871,2
20872,1
20873,1
20874,1
20875,8
20876,1
20877,1
20878,1
20879,2
20880,2
20881,4
20882,2
20883,1
20884,5
20885,10
20886,2
20887,1
20888,1
20889,7
20890,1
20891,4
20892,1
20893,1
20894,1
20895,3
20896,2
20897,2
20898,3
20899,1
20900,2
20901,7
20902,3
20903,1
20904,1
20905,1
20906,1
20907,1
20908,9
20909,3
20910,3
20911,1
20912,1
20913,1
20914,1
20915,1
20916,6
20917,1
20918,7
20919,5
20920,3
20921,1
20922,2
20923,1
20924,2
20925,7
20926,1
20927,6
20928,2
20929,1
20930,1
20931,2
20932,1
20933,1
20934,3
20935,1
20936,2
20937,1
20938,3
20939,14
20940,1
20941,18
20942,1
20943,2
20944,2
20945,7
20946,4
20947,1
20948,1
20949,2
20950,2
20951,6
20952,1
20953,6
20954,1
20955,2
20956,1
20957,1
20958,1
20959,1
20960,1
20961,1
20962,1
20963,2
20964,1
20965,6
20966,4
20967,4
20968,1
20969,1
20970,1
20971,2
20972,10
20973,4
20974,4
20975,1
20976,2
20977,2
20978,2
20979,7
20980,1
20981,2
20982,1
20983,2
20984,6
20985,1
20986,6
20987,1
20988,2
20989,2
20990,1
20991,1
20992,6
20993,4
20994,6
20995,1
20996,6
20997,1
20998,2
20999,2
21000,4
21001,1
21002,14
21003,1
21004,2
21005,1
21006,1
21007,7
21008,6
21009,1
21010,1
21011,1
21012,1
21013,4
21014,2
21015,1
21016,1
21017,1
21018,1
21019,8
21020,1
21021,3
21022,2
21023,3
21024,12
21025,1
21026,1
21027,5
21028,1
21029,1
21030,1
21031,4
21032,1
21033,1
21034,3
21035,5
21036,1
21037,3
21038,1
21039,2
21040,2
21041,1
21042,1
21043,1
21044,2
21045,6
21046,2
21047,1
21048,1
21049,3
21050,8
21051,1
21052,1
21053,3
21054,1
21055,1
21056,1
21057,2
21058,4
21059,1
21060,1
21061,2
21062,3
21063,1
21064,8
21065,5
21066,1
21067,1
21068,1
21069,1
21070,2
21071,4
21072,3
21073,2
21074,8
21075,1
21076,1
21077,1
21078,1
21079,1
21080,1
21081,1
21082,3
21083,4
21084,4
21085,1
21086,2
21087,2
21088,5
21089,2
21090,1
21091,1
21092,2
21093,6
21094,2
21095,14
21096,3
21097,13
21098,2
21099,1
21100,1
21101,1
21102,3
21103,1
21104,3
21105,2
21106,5
21107,1
21108,2
21109,4
21110,2
21111,1
21112,2
21113,2
21114,1
21115,2
21116,1
21117,5
21118,3
21119,3
21120,3
21121,1
21122,1
21123,1
21124,1
21125,20
21126,2
21127,1
21128,3
21129,1
21130,1
21131,2
21132,2
21133,2
21134,9
21135,4
21136,2
21137,3
21138,4
21139,1
21140,2
21141,3
21142,1
21143,4
21144,1
21145,7
21146,20
21147,5
21148,1
21149,3
21150,1
21151,4
21152,3
21153,4
21154,1
21155,1
21156,1
21157,2
21158,1
21159,1
21160,2
21161,1
21162,1
21163,5
21164,3
21165,4
21166,4
21167,12
21168,4
21169,5
21170,5
21171,1
21172,1
21173,3
21174,3
21175,1
21176,1
21177,1
21178,6
21179,2
21180,2
21181,2
21182,5
21183,7
21184,4
21185,2
21186,4
21187,8
21188,4
21189,3
21190,1
21191,14
21192,7
21193,1
21194,1
21195,1
21196,2
21197,2
21198,2
21199,1
21200,2
21201,1
21202,2
21203,1
21204,1
21205,1
21206,1
21207,2
21208,2
21209,2
21210,4
21211,2
21212,1
21213,1
21214,1
21215,7
21216,2
21217,3
21218,1
21219,1
21220,4
21221,4
21222,1
21223,6
21224,1
21225,1
21226,6
21227,3
21228,3
21229,4
21230,3
21231,1
21232,2
21233,7
21234,6
21235,1
21236,3
21237,1
21238,2
21239,2
21240,2
21241,7
21242,1
21243,1
21244,3
21245,1
21246,1
21247,7
21248,12
21249,1
21250,4
21251,3
21252,1
21253,1
21254,1
21255,2
21256,2
21257,1
21258,1
21259,1
21260,12
21261,1
21262,7
21263,1
21264,1
21265,1
21266,1
21267,1
21268,2
21269,1
21270,17
21271,2
21272,5
21273,1
21274,1
21275,3
21276,4
21277,2
21278,10
21279,7
21280,1
21281,5
21282,7
21283,1
21284,2
21285,3
21286,1
21287,1
21288,10
21289,1
21290,3
21291,1
21292,3
21293,1
21294,3
21295,1
21296,1
21297,1
21298,4
21299,1
21300,1
21301,1
21302,5
21303,2
21304,1
21305,2
21306,4
21307,1
21308,3
21309,2
21310,4
21311,4
21312,5
21313,3
21314,1
21315,1
21316,2
21317,2
21318,1
21319,1
21320,3
21321,2
21322,1
21323,3
21324,1
21325,1
21326,2
21327,5
21328,2
21329,2
21330,8
21331,1
21332,1
21333,1
21334,7
21335,1
21336,3
21337,5
21338,8
21339,1
21340,3
21341,1
21342,1
21343,1
21344,1
21345,2
21346,1
21347,1
21348,3
21349,1
21350,1
21351,1
21352,1
21353,1
21354,1
21355,1
21356,1
21357,1
21358,4
21359,2
21360,4
21361,2
21362,1
21363,1
21364,1
21365,2
21366,5
21367,2
21368,1
21369,7
21370,1
21371,4
21372,3
21373,6
21374,1
21375,3
21376,3
21377,1
21378,2
21379,1
21380,5
21381,3
21382,4
21383,4
21384,1
21385,3
21386,2
21387,1
21388,1
21389,3
21390,3
21391,2
21392,1
21393,3
21394,3
21395,8
21396,3
21397,1
21398,1
21399,2
21400,1
21401,1
21402,1
21403,2
21404,1
21405,1
21406,1
21407,6
21408,1
21409,1
21410,10
21411,1
21412,1
21413,1
21414,5
21415,3
21416,4
21417,1
21418,5
21419,1
21420,25
21421,1
21422,2
21423,3
21424,11
21425,3
21426,4
21427,1
21428,8
21429,18
21430,1
21431,1
21432,8
21433,1
21434,1
21435,2
21436,1
21437,1
21438,2
21439,9
21440,1
21441,11
21442,1
21443,3
21444,1
21445,1
21446,3
21447,1
21448,3
21449,5
21450,2
21451,1
21452,1
21453,1
21454,1
21455,2
21456,1
21457,14
21458,2
21459,1
21460,1
21461,2
21462,2
21463,2
21464,1
21465,3
21466,1
21467,2
21468,2
21469,3
21470,2
21471,1
21472,2
21473,1
21474,5
21475,3
21476,7
21477,1
21478,1
21479,6
21480,5
21481,1
21482,3
21483,2
21484,2
21485,1
21486,1
21487,13
21488,1
21489,3
21490,4
21491,2
21492,5
21493,2
21494,1
21495,1
21496,2
21497,2
21498,1
21499,1
21500,1
21501,1
21502,1
21503,1
21504,7
21505,6
21506,5
21507,1
21508,2
21509,9
21510,3
21511,3
21512,1
21513,1
21514,1
21515,1
21516,2
21517,1
21518,1
21519,4
21520,5
21521,7
21522,1
21523,1
21524,1
21525,1
21526,1
21527,1
21528,4
21529,4
21530,1
21531,10
21532,1
21533,1
21534,1
21535,4
21536,1
21537,5
21538,11
21539,8
21540,1
21541,5
21542,1
21543,4
21544,1
21545,3
21546,1
21547,1
21548,1
21549,1
21550,2
21551,2
21552,1
21553,1
21554,1
21555,2
21556,1
21557,2
21558,1
21559,3
21560,1
21561,1
21562,3
21563,1
21564,3
21565,4
21566,1
21567,1
21568,2
21569,6
21570,4
21571,2
21572,1
21573,2
21574,17
21575,1
21576,1
21577,5
21578,1
21579,1
21580,1
21581,1
21582,1
21583,1
21584,1
21585,1
21586,2
21587,1
21588,10
21589,6
21590,1
21591,3
21592,2
21593,3
21594,2
21595,1
21596,4
21597,2
21598,1
21599,1
21600,7
21601,3
21602,1
21603,1
21604,3
21605,1
21606,1
21607,3
21608,1
21609,5
21610,1
21611,1
21612,2
21613,1
21614,1
21615,2
21616,1
21617,1
21618,3
21619,1
21620,4
21621,1
21622,1
21623,1
21624,2
21625,2
21626,5
21627,1
21628,1
21629,1
21630,1
21631,1
21632,7
21633,4
21634,2
21635,1
21636,3
21637,1
21638,1
21639,1
21640,1
21641,2
21642,1
21643,1
21644,1
21645,1
21646,2
21647,1
21648,1
21649,2
21650,1
21651,1
21652,1
21653,3
21654,1
21655,1
21656,1
21657,1
21658,1
21659,2
21660,1
21661,5
21662,3
21663,3
21664,1
21665,1
21666,2
21667,1
21668,1
21669,1
21670,4
21671,1
21672,1
21673,1
21674,1
21675,1
21676,3
21677,2
21678,1
21679,1
21680,1
21681,1
21682,13
21683,11
21684,3
21685,1
21686,5
21687,5
21688,2
21689,1
21690,1
21691,1
21692,2
21693,1
21694,7
21695,2
21696,2
21697,1
21698,4
21699,5
21700,2
21701,5
21702,1
21703,1
21704,10
21705,1
21706,4
21707,4
21708,2
21709,1
21710,1
21711,1
21712,2
21713,1
21714,3
21715,1
21716,3
21717,1
21718,1
21719,1
21720,1
21721,1
21722,1
21723,1
21724,2
21725,5
21726,1
21727,1
21728,3
21729,3
21730,1
21731,3
21732,3
21733,12
21734,1
21735,2
21736,2
21737,1
21738,1
21739,3
21740,1
21741,2
21742,5
21743,1
21744,1
21745,3
21746,1
21747,2
21748,1
21749,4
21750,6
21751,1
21752,1
21753,1
21754,5
21755,2
21756,2
21757,1
21758,3
21759,1
21760,5
21761,2
21762,3
21763,3
21764,1
21765,3
21766,1
21767,1
21768,10
21769,3
21770,5
21771,1
21772,14
21773,1
21774,1
21775,7
21776,8
21777,1
21778,4
21779,1
21780,1
21781,2
21782,4
21783,3
21784,1
21785,4
21786,5
21787,1
21788,1
21789,1
21790,2
21791,3
21792,1
21793,1
21794,2
21795,1
21796,3
21797,1
21798,1
21799,2
21800,9
21801,2
21802,1
21803,3
21804,1
21805,1
21806,1
21807,1
21808,3
21809,1
21810,6
21811,1
21812,13
21813,1
21814,1
21815,4
21816,4
21817,2
21818,1
21819,1
21820,2
21821,1
21822,1
21823,1
21824,2
21825,2
21826,1
21827,1
21828,2
21829,1
21830,2
21831,1
21832,1
21833,5
21834,5
21835,1
21836,1
21837,1
21838,2
21839,1
21840,6
21841,1
21842,6
21843,2
21844,1
21845,1
21846,5
21847,4
21848,1
21849,2
21850,1
21851,2
21852,1
21853,1
21854,1
21855,6
21856,1
21857,2
21858,3
21859,3
21860,1
21861,1
21862,2
21863,3
21864,1
21865,4
21866,1
21867,1
21868,1
21869,1
21870,1
21871,4
21872,1
21873,6
21874,1
21875,4
21876,1
21877,4
21878,2
21879,7
21880,2
21881,5
21882,1
21883,1
21884,1
21885,3
21886,2
21887,3
21888,4
21889,2
21890,2
21891,14
21892,1
21893,6
21894,1
21895,1
